"nid","title"
"1540","7.09.04.0 Zungengitter"
"1541","7.09.05.0 Facebow, extraorale Verankerung"
"1542","7.10.01.0 Aufbiss hart"
"1543","7.10.02.0 Aufbiss weich"
"1544","7.10.03.0 Vor-, Rückbiss"
"1545","7.10.04.0 Schiefe Ebene"
"1546","7.10.05.0 Kunststoffschild"
"1547","7.10.06.0 Kunststoffpelotte"
"1548","7.10.07.0 Bügel einarbeiten"
"1549","7.10.08.0 Implantatverbindung"
"1550","7.16.01.0 Mundschutz leicht"
"1551","7.16.02.0 Mundschutz mittel"
"1552","7.16.03.0 Mundschutz schwer"
"1553","7.16.04.0 Röntgeneinlage"
"1554","7.16.05.0 Schnarchschutzgerät, hart"
"1555","7.16.06.0 Schnarchschutzgerät, elastisch"
"1556","7.16.07.0 Schnarchschutzgerät, bimaxillär"
"1557","7.15.01.0 Schiene, tiefgezogen"
"1558","7.15.02.0 Korrekturschiene nach Set-Up"
"1559","7.15.03.0 Aufbissbehelf, tiefgezogen"
"1560","7.15.04.0 Aufbissbehelf, Autopolymerisat"
"1561","7.15.05.0 Aufbissbehelf, Composite"
"1562","7.15.06.0 Aufbissbehelf, weich"
"1563","7.15.07.0 Retentionsschiene, Metall"
"1564","7.15.08.0 Aufbissschiene, Metall"
"1565","7.15.09.0 Funktionsaufbiss"
"1566","7.14.01.0 Überabdruck vom Modell"
"1567","7.14.02.0 Übertragungstray vorbereiten"
"1568","7.14.03.0 Abdruckeinprobe"
"1569","7.14.04.0 Metallfläche reinigen und konditionieren"
"1570","7.14.05.0 Ätzmaske"
"1571","7.14.06.0 Transfermaske"
"1572","7.13.01.0 Modell für indirekte Klebetechnik vorbereiten"
"1573","7.13.02.0 Zahnachsenstellung ermitteln/markieren"
"1574","7.13.03.0 Zahn vermessen, Setzpunkte festlegen"
"1575","7.13.04.0 Bracket oder Attachment auf Modell kleben"
"1576","7.13.05.0 Bogen adaptieren"
"1577","7.13.06.0 Konfektionierten Löffel individualisieren"
"1578","7.12.01.0 Ankerband, individuell"
"1579","7.12.02.0 Band auf Modell aufpassen"
"1580","7.12.03.0 Schloss/Röhrchen positionieren"
"1583","7.12.04.0 Bracket positionieren"
"1584","7.12.05.0 Teil-, Vollbogen vorbereiten"
"1585","7.12.06.0 Spezialfeder/Einzelelement individuell anfertigen"
"1586","7.12.07.0 Spezialfeder/Einzelelement konfektioniert verarbeiten"
"1587","7.12.08.0 Verbindungsvorrichtung intermaxillär positionieren"
"1588","7.11.01.0 Basisgestaltung, mehrfarbig"
"1589","7.11.02.0 Basisgestaltung, Glitter"
"1590","7.11.03.0 Name/Emblem einarbeiten"
"1591","7.11.04.0 Stimulanzelement einarbeiten"
"1592","7.11.05.0 Magnete einarbeiten"
"1593","7.11.06.0 Sonderlegierung verarbeiten"
"1594","7.11.07.0 Sonderkunststoff verarbeiten"
"1595","7.11.08.0 Weichkunststoff verarbeiten"
"1596","7.11.09.0 Fertigteil Kit einarbeiten"
"2658","1.05.12.0 Vorwall"
"2659","1.05.13.0 Radieren/KFO n. Behandlungssystem"
"2660","1.05.14.0 Set-Up KFO"
"2661","1.16.01.0 Gießvorgang Metall"
"2662","1.16.02.0 Gießvorgang Metallbasis"
"2663","1.16.03.0 Gießvorgang Metallbasis über Einbettmassenmodell"
"2664","1.17.01.0 Handling Keramikbrand"
"2665","1.17.02.0 Handling Keramikbrand Presskeramik"
"2666","1.17.03.0 Handling Keramikbrand Presskeramik einschl. Bemalung"
"2667","1.17.04.0 Handling Keramikbrand gefrässte Werkstoffe, Zirkon einschl. Bemalung"
"2668","1.17.05.0 Handling Verbundbrände Metall-Presskeramik"
"2669","1.17.06.0 Handling Verbundbrand Zirkonoxyd-Presskeramik"
"2670","1.18.01.0 Pressvorgang Handling"
"2671","1.19.01.0 Lichthärtung Composite"
"2672","2.09.10.0 CAD-Brückenglied konstruieren"
"2673","2.09.09.0 Anlage Auftragsdaten CAD/CAM"
"2674","2.09.11.0 CAD-Primärkrone konstruieren"
"2675","2.10.07.0 Zirkonoxydgerüst sintern"
"2676","2.10.08.0 Gerüst, Farbe infiltrieren"
"2677","2.10.09.0 Gerüst, Glas infiltrieren"
"2678","2.11.05.0 Zahnfleisch auf Fräskeramik"
"2679","2.15.06.0 Konfektionsabutment auf Modellimplantat montieren"
"2680","2.17.05.0 Metallarmierung für provisorisches Brückenglied"
"2681","3.05.06.0 Umlaufende Fräsung Konfektionsabutment Metall"
"2682","3.05.07.0 Umlaufende Fräsung Konfektionsabutment Keramik"
"2683","4.01.05.0 Retentionsbügel, gegossen Unterkiefer"
"2684","4.02.04.0 Retentionsstift an Metallbasis"
"2685","5.01.05.0 Metallverbindung KFO"
"2686","6.03.07.0 Grundeinheit Fertigstellung KU, Stopf-Press-Verfahren"
"2687","6.03.08.0 Grundeinheit Fertigstellung KU, Spritz-Press-Verfahren"
"2688","6.03.09.0 Grundeinheit Fertigstellung KU, Gießverfahren"
"2689","7.05.08.0 Spezialfeder/Einzelelement individuell"
"2690","7.05.09.0 Spezialfeder/Einzelement konfektioniert"
"2691","7.09.06.0 Intermaxilläres Verbindungselement"
"2693","8.03.11.0 Leistungseinheit geg. Klammer einarbeiten"
"2694","2.10.10.0 CAM-Gerüst aufpassen, je Stumpf oder Krone"
