"nid","title"
"2150","3621 Konfektions-Steglasche, an/in Kunststoffbasis"
"2151","7606 Medikamententrägerschiene"
"2152","3622 Konfektions-Steggeschiebe an/in Kunststoffbasis"
"2153","3623 Konfektions-Steglasche an/in Metallbasis"
"2154","3624 Konfektions-Steggeschiebe an/in Metallbasis"
"2155","3901 Konfektioniertes Friktionselement in Sekundärteil"
"2156","7611 Schienungskappe aus Kunststoff"
"2157","3902 Individuelles Friktionselement in Sekundärteil"
"2158","3903 Friktionsstift"
"2159","3904 Federbolzen"
"2160","7612 Schienungskappe aus Metall"
"2161","3905 Verschraubung/Verbolzung"
"2162","3906 Verschraubung individuell"
"2163","3931 Lösungsknopf für Verbindungselement"
"2164","3983 Titan verarbeiten bei Verbindungselementen"
"2165","7613 Aufbisskappe aus Kunststoff"
"2166","7614 Aufbisskappe aus Metall, je Zahn"
"2167","4001 Metallbasis Oberkiefer, total"
"2168","4002 Metallbasis Oberkiefer, partiell"
"2169","4003 Metallbasis Unterkiefer, total"
"2170","7621 Adjustierte Aufbissschiene"
"2171","4004 Metallbasis Unterkiefer, partiell"
"2172","4005 Metallbasis als fortlaufende Klammer, ohne Bügel"
"2173","4006 Metallbasis Unterkiefer, als Vestibulärbügel"
"2174","4007 Gitter total oder Bügel"
"2175","4008 Gitter partiell"
"2176","4010 Silberzinnbasis"
"2177","4101 Einarmige Klammer"
"2178","7622 Aufbissschiene nach Schöttl"
"2179","4102 Inlayklammer"
"2180","4103 Kralle"
"2181","7623 Aufbissschiene nach Shore"
"2182","4104 Approximalklammer"
"2183","4105 Bonyhard-Klammer, J-Klammer"
"2184","4106 Fortlaufende Klammer"
"2185","4107 Gegenlager"
"2186","4111 Zweiarmige Klammer"
"2187","7624 Aufbissplatte nach Schulz-Bongert"
"2188","4112 Zweiarmige Klammer mit Auflage"
"2189","4113 Rücklaufklammer"
"2190","4114 Ringklammer"
"2191","4115 Ringklammer mit Auflage"
"2192","4116 Überwurfklammer, zweiarmig"
"2193","4117 Bonyhard-Klammer, J-Klammer, mit Auflage und Gegenlager"
"2194","4118 Doppelbogenklammer"
"2195","4119 Bonwill-Klammer"
"2196","4120 Jackson-Klammer"
"2197","4121 Stiel"
"2198","4122 Auflage"
"2199","4131 Kappe "
"2200","7625 Bissführungsplatte"
"2201","4201 Gegossene Retention"
"2202","4202 Gegossenes Basisteil"
"2203","4203 Retention an Sekundärteil"
"2204","7701 Obturator aus Kunststoff"
"2205","4401 Einarmige Klammer"
"2206","4402 Inlayklammer"
"2207","7702 Obturator aus Weichkunststoff"
"2208","4403 Bonyhard-Klammer, J-Klammer"
"2209","7703 Obturator hohl"
"2210","4404 Überwurfklammer, einarmig"
"2211","4405 Doppelbogenklammer"
"2212","4406 Interdental-Knopfklammer"
"2213","7704 Resektionskloß aus Kunststoff"
"2214","4407 Kralle"
"2215","4408 Gegenlager"
"2216","7705 Resektionskloß aus Weichkunststoff"
"2217","4411 Zweiarmige Klammer"
"2218","4412 Zweiarmige Klammer mit Auflage"
"2219","7706 Künstliches Zahnfleisch"
"2220","4413 Bonyhard-Klammer, J- Klammer, mit Auflage und Gegenlager"
"2221","7707 Lippenschild"
"2222","4414 Überwurfklammer, zweiarmig"
"2223","4421 Auflage"
"2224","7708 Grundeinheit, Flexible Zahnfleischepithese"
"2225","4431 Federarm inklusive Federarmlager"
"2226","4501 Gebogener Bügel, Oberkiefer"
"2227","7709 Flexible Zahnfleischepithese, je Zahn"
"2228","4502 Gebogener Bügel, Unterkiefer"
"2229","4503 Gebogene Retention"
"2230","4901 Kragenfassung"
"2231","4902 Rückenschutzplatte für Kunststoffverblendung Frontzahn"
"2232","4903 Rückenschutzplatte für Kunststoffverblendung Backenzahn"
"2233","4904 Rückenschutzplatte für Keramikverblendung"
"2234","7711 Wundverbandplatte tiefgezogen"
"2235","4905 Metallzahn"
"2236","4906 Metallkaufläche"
"2237","7712 Wundverband Autopolymerisat"
"2238","4907 Metallfläche als Tuberabdeckung"
"2239","4908 Umgehungsbügel bei Diastema"
"2240","4921 Hilfsteilpassung"
"2241","4922 Stegpassung"
"2242","4923 Führungsfläche"
"2243","7801 Sportschutz aus Weichkunststoff "
"2244","4931 Rotationsgelenk an Metallbasis"
"2245","7802 Kinnschutzkappe"
"2246","4941 Lösungsknopf für Friktionsprothese"
"2247","4942 Unterfütterbarer Abschlussrand"
"2248","7901 Basisgestaltung farbig"
"2249","4943 Saugkammer"
"2250","7902 Basisgestaltung mit Glitter"
"2251","4944 Retentionsknopf für Sauger"
"2252","4951 Klammer einzeln gegossen"
"2253","4981 Mehraufwand für Ausführung in EM"
"2254","4983 Titan verarbeiten bei herausnehmbarem Zahnersatz"
"2255","7903 Basisgestaltung mit Motiven"
"2257","8002 Basis unterfüttern"
"2258","8003 Basis erneuern"
"2259","8004 Zuschlag bei Reparatur einer Friktionsprothese"
"2260","8005 Zuschlag für Unterfütterung einer Friktionsprothese"
"2261","8006 Einarbeiten einer Modellgussbasis in vorhandene Kunststoff-Prothese"
"2262","8011 Grundeinheit, Instandsetzen einer Prothese, Kunststoffbasis"
"2263","8012 Grundeinheit, Erweitern einer Prothese, Kunststoffbasis"
"2264","8013 Grundeinheit, Instandsetzung Metallbasis"
"2265","8014 Grundeinheit, Erweitern einer Metallbasis"
"2266","8015 Grundeinheit, Instandsetzen einer Aufbissschiene"
"2267","8021 Leistungseinheit, Sprung aus Kunststoff"
"2268","8022 Leistungseinheit, Bruch aus Kunststoff"
"2269","8023 Leistungseinheit, Wiederbefestigung Zahn"
"2270","8024 Leistungseinheit, Erneuerung Zahn"
"2271","8025 Leistungseinheit, Klammer einarbeiten"
"2272","8026 Leistungseinheit, Regulierungselemente einarbeiten"
"2273","8027 Leistungseinheit, Basisteil aus Kunststoff"
"2274","8028 Leistungseinheit, Sprung aus Metall"
"2275","8029 Leistungseinheit, Bruch aus Metall"
"2276","8030 Leistungseinheit, Kunststoffsattel lösen und wiederbefestigen"
"2277","8031 Leistungseinheit, Herauslösen eines Konfektionszahnes zur Wiederverwendung"
"2278","8032 Leistungseinheit, Okklusionsausgleich an Konfektionszahn"
"2279","8033 Leistungseinheit, Retention/Basisteil einarbeiten"
"2280","8034 Leistungseinheit, Sekundärteil"
"2281","8035 Leistungseinheit, Rückenschutzplatte einarbeiten"
"2282","8041 Leistungseinheit, Herauslösen von Halte- bzw. Regulierungselementen"
"2283","8042 Remontieren von KFO-Gerät"
"2284","8043 Neu adjustieren einer vorhandenen Schiene"
"2285","8016 Grundeinheit, Erweitern einer Aufbissschiene"
"2286","8044 Prothese umarbeiten als Aufbissbehelf"
"2287","8101 Kunststoffbasis aufpassen"
"2288","8102 Metallbasis aufpassen"
"2289","8111 Auswechseln von Konfektionsteil, einfach"
"2290","8112 Auswechseln von Konfektionsteil, kompliziert"
"2291","8122 Ausarbeiten und Polieren nach direkter Unterfütterung"
"2292","8123 Prothese säubern und polieren"
"2293","8124 KFO-Gerät säubern und polieren"
"2294","8125 Schiene säubern und polieren"
"2295","8201 Grundeinheit, Kronen oder Brückengliedreparatur"
"2296","8202 Leistungseinheit, Trennspalt"
"2297","8203 Leistungseinheit, Verlängerung"
"2298","8204 Leistungseinheit, Bruch/Riss"
"2299","8205 Leistungseinheit, Kontaktpunkt"
"2300","8206 Leistungseinheit, Vorbereitung für Verblendung"
"2301","0811 Modellanalyse für Prothetik"
"2304","8207 Leistungseinheit, Brückenteil wieder verwenden"
"2305","8208 Leistungseinheit, Nachbereiten Keramikverblendung"
"2306","8211 Leistungseinheit, Instandsetzen individueller Riegel"
"2307","8212 Leistungseinheit, Aktivieren Teleskopkrone oder Steggeschiebe"
"2308","8221 Leistungseinheit, Instandsetzen Kunststoffverblendung"
"2309","8222 Leistungseinheit, Instandsetzen Keramikverblendung"
"2310","0021 Modell für Sägesegmente"
"2311","0118 Implantatfrässtumpf"
"2312","2381 Brückenglied aus Kunststoff, massiv"
"2313","2663 Verblendschale aus Polymer-Glas"
"2314","0106 Stumpf aus Metall"
"2315","0116 Zweitstumpf aus Metall"
"2317","0218 Vorbereiten eines Stumpfes zum direkten Aufgalvanisieren"
"2555","8001 Basisteil unterfüttern"
"2563","Basis aus Kunststoff, bei Defektversorgung"
"2564","1012 Basis aus Kunststoff, auf Implantat"
"2565"," 1011 Basis aus Kunststoff, bei Defektversorgung"
"2584","2171 Sintergerüst für Krone zur Keramikverblendung"
"2585","2181 Krone erodiert"
"2586","2182 Krone erodiert, nach Stufenpräparation"
"2587","2183 Halbkrone, erodiert"
"2588","2184 Dreiviertelkrone erodiert"
"2589","2185 Anker erodiert, für Klebebrücke"
"2590","2187 Wurzelkappe erodiert, mit Aufbau"
"2591","2191 Krone erodiert, für Keramik- oder Polymer-Glas-Teilverblendung"
"2592","2192 Krone erodiert, für Keramik- oder Polymer-Glas-Vollverblendung"
"2593","1006 Individueller Löffel Kunststoff"
"2594","0411 Modellmontage in Mandibular-Position-Variator (MPV)"
"2595","2193 Stufenkrone erodiert, für Keramik- oder Polymer-Glas-Teilverblendung"
"2596","2194 Stufenkrone erodiert, für Keramik- oder Polymer-Glas-Vollverblendung"
"2597","2196 Dreiviertelkrone erodiert, für Keramik- oder Polymer-Glas-Verblendung"
"2598","2431 Sintergerüst für Inlay, einflächig"
"2599","2432 Sintergerüst für Inlay, zweiflächig"
"2600","2433 Sintergerüst für Inlay, dreiflächig"
"2601","2434 Sintergerüst für Inlay, mehrflächig"
"2602","2661 Teil-Verblendung aus Polymer-Glas"
"2603","2662 Voll-Verblendung aus Polymer-Glas"
"2604","2975 Bearbeiten eines Implantataufbaus aus Keramik"
"2605","2689 Farbgebung durch Bemalen"
"2606","2556 Pro-Inlay, einflächig"
"2607","2557 Pro-Inlay, zweiflächig"
"2609"," 2558 Pro-Inlay, dreiflächig"
"2610","2571 Hartkernschale für Inlay, einflächig"
"2611","2572 Hartkernschale für Inlay, zweiflächig"
"2612","2573 Hartkernschale für Inlay, dreiflächig"
"2613","2574 Hartkernschale für Inlay, mehrflächig"
"2614","2575 Hartkernschale für Onlay"
"2615","2581 Inlay aus Polymer-Glas, einflächig"
"2616","2582 Inlay aus Polymer-Glas, zweiflächig"
"2617","2583 Inlay aus Polymer-Glas, dreiflächig"
"2618","2584 Inlay aus Polymer-Glas, mehrflächig"
"2619","2585 Onlay aus Polymer-Glas"
"2620","2589 Verbindungsstelle aus Polymer-Glas"
"2624","3641 Konfektionsriegel sekundär"
"2626","0835 Vermessen und Auswerten im Mandibular-Positions-Indikator (MPI)"
"2646","2604 Teilverblendung Komposite"
"2647","2605 Vollverblendung Komposite"
"2655","3112 Rillen-Funkenerosion"
"2656","3115 Geschiebe-Funkenerosion"
"2657","3116 Funkenerosion für Friktionsstift"
"2703","3411 Drehriegel, funkenerodiert"
"2704","3412 Doppel-Drehriegel, funkenerodiert"
"2705","3413 Schwenkriegel, funktenerodiert"
"2706","3414 Doppel-Schwenkriegel, funkenerodiert"
"2707","3415 Schub- oder Steckriegel, funkenerodiert"
"2708","6531 Federpaar einarbeiten"
"3427","Abdruck, Prothese, Schiene desinfizieren"
"3428","Überprüfung der Funktion im Artikulator"
"3429","Aufbau Funktionsrand vor Abdrucknahme"
"3430","Gipsstumpf für Scan vorbereiten"
"3431","Individuelle Zahnfarbenbestimmung"
"3432","Individuelle, digitale Zahnfarbenbestimmung"
"3433","Individuelle Formauswahl"
"3434","Überprüfen und Anpassen der Abschlussränder, je Krone- o. Brückenglied und Prov."
"3435","Retraktionsformteil"
"3436","Herstellung eines indiv. Übertragungsbehelf"
"3437","Prov. im Labor anpassen, polieren vor Wiederbefestigung, je Krone/Brückenglied"
"3438","Form-/ Oberflächenveränderung eines Provisoriums"
"3439","Wiederherstellung der Funktion einer prov. Versorgung, je Krone/Brückenglied"
"3440","Wiederherstellung der Funktion einer Langzeitprov. Versorgung, je Krone/Brückenglied"
"3441","Umarbeiten der Altversorgung (Krone) zum Provisorium"
"3442","Herstellen eines Klebeprovs unter Verwendung eines konf. Zahnes; inkl Flügel"
"3443","Herstellung Medikamententräger inkl. Ausblocken der Zähne"
"3444","Übertragungsschlüssel f. Implantate, je Abutment"
"3445","Erstellen einer Röntgenschablone incl. Röntgenkugeln"
"3446","Navigationsschablone aus Kunststoff incl. Titanhülsen mit Rand"
"3447","Navigationsschablone je Bohrung"
"3448","Umarbeiten eines konfekt. Löffels zum individuellen/ funktionellen Löffel"
"3449","Umarbeiten einer vorhandenen Prothese zur Bohrschablone"
"3450","Überprüfung der statischen und dynamischen Okklusion"
"3451","Funktionsflächen nach Rekonstruktion, gnathologischen Kriterien, je Einheit"
"3452","Individualisieren einer konf. Compomeer-Veneerschale"
"3453","konfektioniertes Implantatabutment individualisieren"
"3454","Zuschlag für Kontrolle Remontage; individuelle Remontage durch Behandler"
"3455","Einarbeiten Locator in Prothese bei Neuanfertigung"
"3456","Umarbeiten einer Ankerkrone zum Brückenglied"
"3457","Wiederherstellung Verblendung mit Komposit"
"3458","Prothese zur Unterfütterung vorbereiten"
"3459","Prothese nach direkter Unterfütterung ausarbeiten und polieren"
"3460","Prothese umarbeiten Prov. Supra während Einheilphase"
"3461","Prothese zur Einheilphase umgestalten"
"3462","Anpassen Prothese an Implantat.-Primärteil"
"3463","Einarbeiten eines Geschiebesekundärteils"
"3464","Umarbeiten einer Prothese zur implantatgetragenen Prothese"
"3465","Lösungsknopf für die vorh. Prothese aus Kunststoff/Komposit"
"3466","Zuschlag für Artikulation durch Behandler"
"3467","Laborpauschale für Wax up"
"3468","Prov. Rohling interdental formen, polieren und/oder lackieren"
"3469","Prov. Rohling (Brücke) unter dem Brückenglied freilegen und substraktiv umformen"
"3470","Prov. Rohling (Brücke) unter dem Brückenglied additiv umformen (Modellation eines Pontics)"
"3471","Formteil aus Silikon für provisorische Versorgung"
"3472","Verbindungsstelle aus Kunststoff am Provisorium, je Stelle "
"3473","Compomeer-Veneer (konfektioniert)"
"3474","Leistungseinheit, Instandsetzen Keramikverblendung"
"3475","Prothese säubern und polieren, einfach"
"3476","Prothese säubern und polieren, umfangreich"
"3477","Anpassen Prothese an Implantat.-Sekundärteil"
"3478","Austausch Lamella Rentensionseinsatz"
"3479","Anpassen, bearbeiten einer vorhandenen Prothese"
"3480","Anpassen, bearbeiten einer vorhandenen Schiene"
"3481","Vorhandene Schiene unterfüttern"
"3482","Röntgenkugel positionieren"
"3483","Implantatstumpf"
"3484","Implantatabutment Auswahl"
"3485","Führungsfläche/Fingernagelraste für die Prothese"
"3486","Mehraufwand Rohbrandeinprobe"
"3535","Arbeitsmodell digital"
"3539","Digitales Antagonistenmodell"
"3540","Digitales Arbeitsmodell CAD"
"3541","Digitales Präparationsmodell CAD"
"3542","Bissnahme digital"
"3544","Formteil für Mock-up"
"3571","Digitales Wax Up"
"3572","Planungsmodell digital"
"3574","Segment digitalisieren je Segment"
"3575","Präparationsgrenze digitalisieren je Segment"
"3576","CAD-Konstruktion LZP je Einheit"
"3577","LZP gefräst je Einheit "
"3578","CAM-Element nacharbeiten"
"3579","Anlage Auftragsdaten CAD / CAM"
"3581","Virtuelle prothetische Planung und Simulation mittels Planungssoftware"
"3584","Bissnahme digital"
"3585","Einstellen in virtuellen Artikulator"
"3586","CAD-Konstruktion Krone / Brückenglied"
"3587","CAD-Kaufläche konstruieren "
"3588","Datentransfer"
"3589","Verbindungselement CAD konstruieren "
"3590","Implantatmodell digital"
"3591","CAD-Konstruktion Abutment"
"3592","indiv. Abutment gefräst"
"3593","Verkleben Abutment "
"3594","CAD-Konstruktion Schiene"
"3595","Manuelle Feinjustage unter Stereomikroskop "
"3596","Manuelle Feinjustage unter Stereomikroskop (Abutment)"
"3597","Intraoralscan prüfen"
"3598","Datenimport in 3-D Drucker"
"3599","Modell gedruckt 3-D Drucker"
"3600","3-D Modell Supportmasse entfernen"
"3601","Sägemodell 3 D gedruckt"
"3602","Stumpf Kunststoff, gedruckt, herausnehmbar"
"3603","3D-Modell, Artikulatorfixierung, je Modell "
"3604","3D-Stumpf vorbereiten"
"3605","3D-Zahnfleischmaske"
"3606","Modell ausblocken digital"
"3607","CAD-Konstruktion Schiene adjustiert"
"3608","3-D Druck Schiene adjustiert "
"3609","Aufpassen Aufbissbehelf"
"3611","CAD-Modellgestaltung"
"3612","CAD-Konstruktion Prothesenbasis"
"3613","CAD-Konstruktion Prothesenzahn"
"3614","CAD-Konstruktion Halteelement"
"3615","3D-Druck Teilprothese"
"3616","7008 Frontaler oder lateraler Aufbiss, hart"
"3647","Zahn vermessen, digital"
"3648","3D Druck Bohrschablone für Implantat Konstruktion"
"3649","3D Druck Bohrschablone für Implantat"
"3650","Aufpassen Bohrschablone"
